times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-07 23:15:00,2.4032195,2.08451,1.8881351,1.6718289
2023-09-07 23:30:00,2.3955162,2.08848,1.8861477,1.6694403
2023-09-07 23:45:00,2.3697178,2.0677464,1.8546792,1.6332138
2023-09-08 00:00:00,2.3405075,2.0377667,1.8105097,1.5807093
2023-09-08 00:15:00,2.3108351,2.0042922,1.7622447,1.5227196
2023-09-08 00:30:00,1.0533007,0.78501457,0.6196134,0.47428763
2023-09-08 00:45:00,0.0932399,-0.0996798,-0.17217913,-0.22570527
2023-09-08 01:00:00,-0.13649845,-0.27727342,-0.31853452,-0.3499738
2023-09-08 01:15:00,-0.18397962,-0.29932356,-0.33239642,-0.36169258
2023-09-08 01:30:00,-0.18860956,-0.2921693,-0.32412755,-0.35603246
2023-09-08 01:45:00,-0.18824571,-0.28528023,-0.31736255,-0.3521041
2023-09-08 02:00:00,-0.19053702,-0.28201064,-0.31355864,-0.35033014
2023-09-08 02:15:00,-0.196281,-0.28121716,-0.31089196,-0.34875375
2023-09-08 02:30:00,-0.20517157,-0.28217787,-0.30831647,-0.34628463
2023-09-08 02:45:00,-0.21703711,-0.2851024,-0.3059848,-0.34323382
2023-09-08 03:00:00,-0.23037633,-0.28922576,-0.30312768,-0.33882445
2023-09-08 03:15:00,-0.24378355,-0.29381114,-0.29904944,-0.33241087
2023-09-08 03:30:00,-0.25603542,-0.29820222,-0.29323694,-0.3236157
2023-09-08 03:45:00,-0.26606342,-0.30156517,-0.28496295,-0.31181082
2023-09-08 04:00:00,-0.2729706,-0.30255458,-0.27258226,-0.29514062
2023-09-08 04:15:00,-0.276242,-0.29987785,-0.25444478,-0.27167326
2023-09-08 04:30:00,-0.2751707,-0.29049388,-0.22564423,-0.23509894
2023-09-08 04:45:00,-0.26719627,-0.26610306,-0.17210932,-0.16673504
2023-09-08 05:00:00,-0.24761671,-0.2141515,-0.07225006,-0.036744095
2023-09-08 05:15:00,-0.21266666,-0.12571041,0.08999099,0.17989536
2023-09-08 05:30:00,-0.15962537,0.0057280897,0.32788488,0.50757027
2023-09-08 05:45:00,-0.08899245,0.17853826,0.6414638,0.95486474
2023-09-08 06:00:00,0.28802693,0.7377518,1.4459227,2.012434
2023-09-08 06:15:00,0.429388,1.0101045,1.9188797,2.7260592
2023-09-08 06:30:00,0.5265742,1.2138108,2.2919784,3.3227742
2023-09-08 06:45:00,0.8196203,1.6390518,2.916027,4.21428
2023-09-08 07:00:00,1.3197976,2.2926857,3.793069,5.394693
2023-09-08 07:15:00,1.4031583,2.329199,3.763857,5.2973523
2023-09-08 07:30:00,1.3951666,2.1909356,3.4201367,4.688856
2023-09-08 07:45:00,1.7550303,2.4923503,3.593208,4.6751337
2023-09-08 08:00:00,2.9565256,3.837845,5.062852,6.2444277
2023-09-08 08:15:00,8.485465,10.6944065,13.580688,16.59823
2023-09-08 08:30:00,13.770149,16.903301,20.651632,24.015217
2023-09-08 08:45:00,15.990144,19.21409,22.482094,24.943066
2023-09-08 09:00:00,15.943768,18.838493,21.224016,22.838663
2023-09-08 09:15:00,17.107313,19.736143,21.38286,22.24457
2023-09-08 09:30:00,16.768806,18.823477,19.749065,20.044031
2023-09-08 09:45:00,16.21267,17.573519,17.950876,17.825918
2023-09-08 10:00:00,15.562284,16.28081,16.30062,15.909478
2023-09-08 10:15:00,14.967434,15.2143,15.040034,14.525804
2023-09-08 10:30:00,15.247172,15.285097,15.084032,14.589137
2023-09-08 10:45:00,16.81292,16.869884,16.7723,16.40384
2023-09-08 11:00:00,16.969456,16.963717,16.870028,16.534815
2023-09-08 11:15:00,18.829391,18.908312,18.923725,18.715405
2023-09-08 11:30:00,21.195618,21.34974,21.481842,21.40754
2023-09-08 11:45:00,21.831274,21.949718,22.094988,22.049397
2023-09-08 12:00:00,23.162334,23.288609,23.485657,23.5051
2023-09-08 12:15:00,22.691679,22.765736,22.938105,22.946964
2023-09-08 12:30:00,19.980017,19.905575,19.953554,19.874937
2023-09-08 12:45:00,20.270761,20.338535,20.47249,20.46489
2023-09-08 13:00:00,19.236223,19.288925,19.404167,19.385702
2023-09-08 13:15:00,17.472033,17.453228,17.496103,17.421854
2023-09-08 13:30:00,15.806478,15.73969,15.715767,15.582045
2023-09-08 13:45:00,15.472014,15.499047,15.507177,15.382743
2023-09-08 14:00:00,15.354336,15.430944,15.457075,15.33438
2023-09-08 14:15:00,14.700511,14.7294,14.711878,14.547527
2023-09-08 14:30:00,14.8516035,14.933606,14.945153,14.795847
2023-09-08 14:45:00,14.8852,14.96763,14.978613,14.8256035
2023-09-08 15:00:00,14.833268,14.896861,14.888732,14.717081
2023-09-08 15:15:00,14.116193,14.079026,13.976122,13.721849
2023-09-08 15:30:00,15.667654,15.786942,15.785466,15.596209
2023-09-08 15:45:00,16.178778,16.209322,16.107885,15.814192
2023-09-08 16:00:00,15.072442,14.836181,14.450423,13.891075
2023-09-08 16:15:00,15.83882,15.543143,15.0419035,14.340924
2023-09-08 16:30:00,15.963293,15.48558,14.767126,13.848851
2023-09-08 16:45:00,15.882563,15.210504,14.266668,13.132563
2023-09-08 17:00:00,14.592932,13.678069,12.47506,11.132731
2023-09-08 17:15:00,11.639911,10.533061,9.173445,7.7918754
2023-09-08 17:30:00,8.425376,7.3593636,6.1211824,4.9686246
2023-09-08 17:45:00,7.8525896,6.8626513,5.691131,4.6089063
2023-09-08 18:00:00,5.4535823,4.669039,3.7659066,2.9930713
2023-09-08 18:15:00,5.000727,4.3044806,3.4864373,2.790302
2023-09-08 18:30:00,4.3864026,3.76365,3.0421264,2.4421966
2023-09-08 18:45:00,4.1185493,3.5215647,2.852619,2.3009918
2023-09-08 19:00:00,4.0614614,3.4561555,2.8134193,2.2823122
2023-09-08 19:15:00,4.0383472,3.4167755,2.7963912,2.2816532
2023-09-08 19:30:00,4.0176306,3.3813803,2.7830184,2.283335
2023-09-08 19:45:00,3.9948127,3.350629,2.7750425,2.289061
2023-09-08 20:00:00,2.5563445,2.070893,1.6692349,1.3632752
2023-09-08 20:15:00,2.3721378,1.938221,1.5873681,1.3115544
2023-09-08 20:30:00,2.339278,1.9302658,1.6096166,1.3454063
2023-09-08 20:45:00,2.3334637,1.9470154,1.6507467,1.3944023
2023-09-08 21:00:00,2.3316503,1.9709771,1.6965154,1.4471025
2023-09-08 21:15:00,0.67086506,0.46321267,0.35242793,0.2801923
2023-09-08 21:30:00,0.45187342,0.29683545,0.22604993,0.17918538
2023-09-08 21:45:00,0.4144941,0.28011975,0.22748122,0.18668686
2023-09-08 22:00:00,-0.12365923,-0.21944757,-0.21849582,-0.20492706
2023-09-08 22:15:00,-0.20627245,-0.2902256,-0.2741422,-0.25210613
2023-09-08 22:30:00,-0.22368151,-0.30800378,-0.28437725,-0.25992212
2023-09-08 22:45:00,-0.22603604,-0.31628123,-0.28817368,-0.26282382
2023-09-08 23:00:00,-0.22906438,-0.32769355,-0.29657832,-0.27068314
2023-09-08 23:15:00,-0.23393117,-0.34129885,-0.30810925,-0.28206474
2023-09-08 23:30:00,-0.23947687,-0.35485703,-0.32063085,-0.29526013
2023-09-08 23:45:00,-0.24480347,-0.36718857,-0.33344594,-0.31012842
2023-09-09 00:00:00,-0.24955331,-0.37725312,-0.34521008,-0.32525915
2023-09-09 00:15:00,-0.2540979,-0.38505706,-0.35551107,-0.33993903
2023-09-09 00:30:00,-0.2586171,-0.39060348,-0.363633,-0.35285556
2023-09-09 00:45:00,-0.2636111,-0.39454722,-0.36973974,-0.36357582
2023-09-09 01:00:00,-0.26964933,-0.3975213,-0.37380993,-0.37134027
2023-09-09 01:15:00,-0.27734834,-0.40064555,-0.37667254,-0.37655172
2023-09-09 01:30:00,-0.28718922,-0.40538332,-0.3801018,-0.381117
2023-09-09 01:45:00,-0.29911506,-0.41249356,-0.3852641,-0.38646933
2023-09-09 02:00:00,-0.31282982,-0.42248517,-0.39322832,-0.39404887
2023-09-09 02:15:00,-0.32780465,-0.43558007,-0.4046284,-0.40486577
2023-09-09 02:30:00,-0.34303498,-0.4513062,-0.41924065,-0.4191065
2023-09-09 02:45:00,-0.35778978,-0.46926677,-0.43712264,-0.43743187
2023-09-09 03:00:00,-0.37033623,-0.48720506,-0.45600083,-0.45768505
2023-09-09 03:15:00,-0.37941778,-0.5029754,-0.47358274,-0.47774157
2023-09-09 03:30:00,-0.38419703,-0.5148408,-0.48809943,-0.4960514
2023-09-09 03:45:00,-0.38394338,-0.5206083,-0.4967643,-0.5096249
2023-09-09 04:00:00,-0.3781283,-0.5179199,-0.49608266,-0.51431113
2023-09-09 04:15:00,-0.36676404,-0.5051748,-0.48321182,-0.50643575
2023-09-09 04:30:00,-0.34977677,-0.48026314,-0.45406824,-0.4805022
2023-09-09 04:45:00,-0.32597753,-0.4386563,-0.400393,-0.4253642
2023-09-09 05:00:00,-0.29365927,-0.3753911,-0.31288904,-0.3276283
2023-09-09 05:15:00,-0.2523936,-0.2894787,-0.18829085,-0.18019743
2023-09-09 05:30:00,-0.20281611,-0.18279375,-0.027912559,0.018967535
2023-09-09 05:45:00,-0.1470376,-0.06089257,0.16049598,0.26299742
2023-09-09 06:00:00,-0.089156374,0.06555962,0.3596008,0.5303876
2023-09-09 06:15:00,-0.034236595,0.18331148,0.5460492,0.7880568
2023-09-09 06:30:00,0.011261917,0.27539513,0.68846303,0.987571
2023-09-09 06:45:00,0.042125873,0.32833502,0.7606088,1.0852853
2023-09-09 07:00:00,0.05420541,0.33277982,0.74470776,1.0504687
2023-09-09 07:15:00,0.052465275,0.30394128,0.66904926,0.9254445
2023-09-09 07:30:00,0.039066106,0.24774006,0.5456497,0.7301399
2023-09-09 07:45:00,0.011266852,0.1571557,0.3638863,0.45224112
2023-09-09 08:00:00,-0.024442883,0.045972012,0.15013008,0.13707174
2023-09-09 08:15:00,-0.06457405,-0.07172594,-0.06449072,-0.16251133
2023-09-09 08:30:00,-0.10265185,-0.17293571,-0.23605435,-0.38302177
2023-09-09 08:45:00,-0.1365383,-0.24988882,-0.35237455,-0.5135369
2023-09-09 09:00:00,-0.165443,-0.3014124,-0.41520262,-0.5640942
2023-09-09 09:15:00,-0.18814775,-0.32751262,-0.42975459,-0.54917496
2023-09-09 09:30:00,-0.20455095,-0.33171147,-0.40692115,-0.48912558
2023-09-09 09:45:00,-0.21549946,-0.3203984,-0.36143142,-0.40691385
2023-09-09 10:00:00,-0.22218716,-0.301029,-0.3082748,-0.32320997
2023-09-09 10:15:00,-0.22578458,-0.28037375,-0.25937715,-0.25233784
2023-09-09 10:30:00,-0.22717018,-0.26287755,-0.22120635,-0.2002335
2023-09-09 10:45:00,-0.2268851,-0.25009936,-0.19486324,-0.1659335
2023-09-09 11:00:00,-0.22519375,-0.2414374,-0.17811757,-0.14505057
2023-09-09 11:15:00,-0.22237082,-0.2358716,-0.16841999,-0.1335858
2023-09-09 11:30:00,-0.21884798,-0.23316911,-0.16462465,-0.12959804
2023-09-09 11:45:00,-0.21498227,-0.23314992,-0.16574125,-0.13140908
2023-09-09 12:00:00,-0.2112191,-0.23562416,-0.17076886,-0.13735628
2023-09-09 12:15:00,-0.20817414,-0.24070385,-0.17931804,-0.14669386
2023-09-09 12:30:00,-0.20614891,-0.2480173,-0.19063662,-0.15864655
2023-09-09 12:45:00,-0.20522201,-0.25691333,-0.2038618,-0.17259288
2023-09-09 13:00:00,-0.20529658,-0.26696655,-0.21873394,-0.18864995
2023-09-09 13:15:00,-0.20613942,-0.27735,-0.23444305,-0.20622055
2023-09-09 13:30:00,0.964441,0.90408295,0.88698655,0.8010208
2023-09-09 13:45:00,1.2205477,1.1175407,1.0719198,0.9596628
2023-09-09 14:00:00,1.2649909,1.1260055,1.0573779,0.93273145
2023-09-09 14:15:00,1.2532307,1.0920671,1.0065612,0.87406605
2023-09-09 14:30:00,1.2333585,1.0618823,0.9641462,0.82514226
2023-09-09 14:45:00,1.2159342,1.0427921,0.9360876,0.7911637
2023-09-09 15:00:00,1.2025273,1.0329487,0.9190156,0.7684151
2023-09-09 15:15:00,1.1921947,1.0291787,0.90883535,0.752706
2023-09-09 15:30:00,1.1841135,1.0292689,0.9031065,0.7420071
2023-09-09 15:45:00,1.1776814,1.0320611,0.9008357,0.73567796
2023-09-09 16:00:00,1.172499,1.0367802,0.901332,0.7330995
2023-09-09 16:15:00,1.1681324,1.0424708,0.90354383,0.7331818
2023-09-09 16:30:00,1.9098163,1.8427855,1.694692,1.4727958
2023-09-09 16:45:00,2.0460124,1.9747308,1.8080909,1.5692309
2023-09-09 17:00:00,2.0611048,1.9780234,1.7915765,1.5419213
2023-09-09 17:15:00,2.0406952,1.9483203,1.7466153,1.4914386
2023-09-09 17:30:00,2.0101316,1.9147445,1.7050513,1.4497782
2023-09-09 17:45:00,1.975464,1.8851874,1.6757985,1.4252235
2023-09-09 18:00:00,1.9382219,1.8612512,1.6595703,1.4166306
2023-09-09 18:15:00,1.898378,1.8401614,1.6511816,1.4172289
2023-09-09 18:30:00,1.858355,1.8217562,1.648119,1.4232593
2023-09-09 18:45:00,1.8208305,1.8068779,1.6494124,1.4328991
2023-09-09 19:00:00,1.1336356,1.1223462,1.0254842,0.88764775
2023-09-09 19:15:00,0.9574852,0.99335426,0.9334474,0.81899583
2023-09-09 19:30:00,0.91160125,0.9923479,0.9569932,0.8505038
2023-09-09 19:45:00,0.90903085,1.0246526,1.006267,0.90261495
2023-09-09 20:00:00,0.92088985,1.0604925,1.0534816,0.95066243
2023-09-09 20:15:00,0.9386808,1.0928661,1.093171,0.9905213
2023-09-09 20:30:00,0.03673002,0.21330811,0.30185154,0.29996282
2023-09-09 20:45:00,-0.1944928,0.042154018,0.16882569,0.19249627
2023-09-09 21:00:00,-0.23216966,0.043566123,0.18441986,0.21242142
2023-09-09 21:15:00,-0.21117653,0.07721682,0.21985382,0.2463404
2023-09-09 21:30:00,-0.178613,0.10271965,0.24136248,0.2658867
2023-09-09 21:45:00,-0.149991,0.11084888,0.24261358,0.26608863
2023-09-09 22:00:00,-0.12959182,0.10219644,0.22560805,0.24908273
2023-09-09 22:15:00,-0.1177875,0.07963697,0.19353046,0.21746236
2023-09-09 22:30:00,-0.11361314,0.04650217,0.1497379,0.1738882
2023-09-09 22:45:00,-0.11561973,0.0059324033,0.09717285,0.1205196
2023-09-09 23:00:00,-0.122344896,-0.039351195,0.038414057,0.059310693
2023-09-09 23:15:00,-0.13238715,-0.08668816,-0.023566052,-0.0068777646
2023-09-09 23:30:00,-0.14450872,-0.13401489,-0.08643579,-0.07572997
2023-09-09 23:45:00,-0.15762572,-0.17966911,-0.14825599,-0.14518252
2023-09-10 00:00:00,-0.17072628,-0.2219929,-0.20674303,-0.21247533
2023-09-10 00:15:00,-0.18274423,-0.25919753,-0.25923774,-0.2742376
2023-09-10 00:30:00,-0.1926845,-0.28975812,-0.30347618,-0.32757458
2023-09-10 00:45:00,-0.19975324,-0.3124307,-0.33753568,-0.36996162
2023-09-10 01:00:00,-0.20343125,-0.32621548,-0.35969093,-0.39909914
2023-09-10 01:15:00,-0.2036478,-0.33088034,-0.36929312,-0.41403338
2023-09-10 01:30:00,-0.20075142,-0.32685584,-0.3666447,-0.4150462
2023-09-10 01:45:00,-0.19446649,-0.31342268,-0.35035372,-0.40027568
2023-09-10 02:00:00,-0.18484804,-0.2909491,-0.3207937,-0.36996052
2023-09-10 02:15:00,-0.17233795,-0.26127154,-0.28080413,-0.32732823
2023-09-10 02:30:00,-0.1575603,-0.22638272,-0.23335241,-0.2756263
2023-09-10 02:45:00,-0.14148477,-0.1888612,-0.18224934,-0.21924362
2023-09-10 03:00:00,-0.12604648,-0.15215056,-0.13240232,-0.16441815
2023-09-10 03:15:00,-0.111886345,-0.11848396,-0.087075226,-0.11473394
2023-09-10 03:30:00,-0.10004548,-0.089497745,-0.048218,-0.072364286
2023-09-10 03:45:00,-0.09115638,-0.06580286,-0.016108973,-0.03730221
2023-09-10 04:00:00,-0.08517792,-0.046511125,0.011308883,-0.0064435527
2023-09-10 04:15:00,-0.08177514,-0.030489687,0.036265656,0.023458596
2023-09-10 04:30:00,-0.0805381,-0.016789896,0.060475536,0.05486733
2023-09-10 04:45:00,-0.08063405,-0.0035228557,0.087093316,0.0921774
2023-09-10 05:00:00,-0.08086998,0.011484323,0.11953586,0.14015855
2023-09-10 05:15:00,-0.08043704,0.02828756,0.15714802,0.19778338
2023-09-10 05:30:00,-0.07903773,0.045308452,0.19617629,0.25941464
2023-09-10 05:45:00,-0.07683945,0.06035419,0.23173946,0.31750274
2023-09-10 06:00:00,-0.07523216,0.06859142,0.2543342,0.35733694
2023-09-10 06:15:00,-0.076234,0.06435658,0.25302535,0.3616615
2023-09-10 06:30:00,-0.081662744,0.04364434,0.22026739,0.31833532
2023-09-10 06:45:00,-0.090450056,0.011416705,0.16547334,0.24150868
2023-09-10 07:00:00,-0.09778085,-0.018180253,0.11451337,0.17025606
2023-09-10 07:15:00,-0.10501663,-0.047868766,0.06309232,0.09828597
2023-09-10 07:30:00,-0.10589967,-0.062219877,0.038050387,0.06499346
2023-09-10 07:45:00,-0.09906942,-0.060149692,0.039911505,0.07024494
2023-09-10 08:00:00,-0.08726437,-0.049093917,0.05527084,0.0941171
2023-09-10 08:15:00,-0.070451446,-0.03189302,0.07732135,0.12601176
2023-09-10 08:30:00,-0.05205226,-0.019184276,0.08606535,0.13593267
2023-09-10 08:45:00,-0.03572673,-0.018366108,0.06987323,0.107237026
2023-09-10 09:00:00,-0.022985823,-0.032160014,0.025061673,0.035837475
2023-09-10 09:15:00,-0.014582835,-0.059064712,-0.042792726,-0.06700553
2023-09-10 09:30:00,-0.010588669,-0.09324539,-0.11919759,-0.1766669
2023-09-10 09:45:00,-0.00983355,-0.12709163,-0.18862545,-0.27001244
2023-09-10 10:00:00,-0.010861331,-0.15535635,-0.24254963,-0.3373195
2023-09-10 10:15:00,-0.012477199,-0.17655708,-0.28075224,-0.38165647
2023-09-10 10:30:00,-0.013787145,-0.19091238,-0.3059243,-0.40928903
2023-09-10 10:45:00,-0.014766864,-0.20062076,-0.32310855,-0.42801243
2023-09-10 11:00:00,1.1163368,1.119927,1.1285305,1.0654374
2023-09-10 11:15:00,1.3429289,1.3437538,1.3497851,1.2783312
2023-09-10 11:30:00,1.3769124,1.3523895,1.3313706,1.2383099
2023-09-10 11:45:00,1.361391,1.3148521,1.2672513,1.1540345
2023-09-10 12:00:00,3.4511888,3.8072922,4.104577,4.226528
2023-09-10 12:15:00,3.792119,4.1734567,4.482901,4.61427
2023-09-10 12:30:00,3.811964,4.168473,4.4243155,4.5062857
2023-09-10 12:45:00,3.7525592,4.0834436,4.282354,4.3127875
2023-09-10 13:00:00,2.503466,2.5812843,2.5349,2.3876019
2023-09-10 13:15:00,2.2598984,2.3177223,2.2388687,2.071525
2023-09-10 13:30:00,2.1747448,2.2483122,2.1679125,2.0006206
2023-09-10 13:45:00,2.1309552,2.224686,2.147706,1.984041
2023-09-10 14:00:00,2.2335956,2.366742,2.3072567,2.1537805
2023-09-10 14:15:00,2.2179234,2.3582594,2.2941194,2.138039
2023-09-10 14:30:00,2.1769629,2.3122294,2.2353501,2.0708127
2023-09-10 14:45:00,2.12713,2.2510633,2.1584666,1.9830012
2023-09-10 15:00:00,2.0747378,2.1858802,2.0792572,1.8942925
2023-09-10 15:15:00,2.0223625,2.1218534,2.0052238,1.8140672
2023-09-10 15:30:00,1.9732018,2.0637476,1.9422914,1.7492956
2023-09-10 15:45:00,1.9291207,2.015323,1.8953588,1.7054967
2023-09-10 16:00:00,1.8917698,1.9782882,1.8655449,1.6832453
2023-09-10 16:15:00,1.862359,1.9519972,1.8501105,1.6784527
2023-09-10 16:30:00,1.8408502,1.9348992,1.8457456,1.6865134
2023-09-10 16:45:00,1.8272164,1.9242482,1.8470132,1.7001336
2023-09-10 17:00:00,1.8204653,1.9161209,1.8470275,1.7101089
2023-09-10 17:15:00,1.8186057,1.9085227,1.8430152,1.7121942
2023-09-10 17:30:00,0.17511737,0.07806002,-0.0039625503,-0.061695933
2023-09-10 17:45:00,-0.27413324,-0.32295942,-0.3541505,-0.3624996
2023-09-10 18:00:00,-0.36790094,-0.3499747,-0.3441969,-0.33239898
2023-09-10 18:15:00,-0.345467,-0.28400317,-0.25823754,-0.23940231
2023-09-10 18:30:00,-0.29422653,-0.21772242,-0.18653573,-0.16711314
2023-09-10 18:45:00,-0.24382484,-0.17431438,-0.14800654,-0.13167498
2023-09-10 19:00:00,-0.202383,-0.15348098,-0.13807522,-0.12713
2023-09-10 19:15:00,-0.17211463,-0.15343839,-0.15411858,-0.15088977
2023-09-10 19:30:00,-0.15086602,-0.16686077,-0.18636303,-0.19283089
2023-09-10 19:45:00,-0.13644564,-0.18896939,-0.22931127,-0.24721192
2023-09-10 20:00:00,-0.12629923,-0.21496601,-0.27712137,-0.30780458
2023-09-10 20:15:00,-0.118343785,-0.24104907,-0.32510218,-0.3693068
2023-09-10 20:30:00,-0.11278419,-0.2670106,-0.37258625,-0.43039584
2023-09-10 20:45:00,-0.10887263,-0.28971207,-0.41453633,-0.48496675
2023-09-10 21:00:00,-0.1064322,-0.30762002,-0.44827256,-0.53001755
2023-09-10 21:15:00,-0.10523519,-0.31996435,-0.4723567,-0.5638757
2023-09-10 21:30:00,-0.103970565,-0.3243379,-0.48314366,-0.58220243
2023-09-10 21:45:00,-0.100896545,-0.3180835,-0.4767423,-0.58012056
2023-09-10 22:00:00,-0.09481922,-0.30019748,-0.4516355,-0.55508393
2023-09-10 22:15:00,-0.08670406,-0.2749982,-0.41449228,-0.5143826
2023-09-10 22:30:00,-0.07474752,-0.23960955,-0.3611818,-0.4526114
2023-09-10 22:45:00,-0.06049856,-0.19934334,-0.3003773,-0.38043094
2023-09-10 23:00:00,-0.04232836,-0.15072949,-0.22668736,-0.29067075
2023-09-10 23:15:00,-0.021928255,-0.098473474,-0.14779107,-0.19317171
2023-09-10 23:30:00,-0.00028563695,-0.044292368,-0.06617402,-0.091103196
2023-09-10 23:45:00,0.021447076,0.0099327825,0.015545192,0.012165794
2023-09-11 00:00:00,0.041986436,0.061731752,0.09373095,0.111800276
2023-09-11 00:15:00,0.060221516,0.1088306,0.16500513,0.2032167
2023-09-11 00:30:00,0.07356531,0.14446065,0.21788433,0.26975587
2023-09-11 00:45:00,0.08215945,0.16982679,0.25508767,0.31553343
2023-09-11 01:00:00,0.086855926,0.18782502,0.28227472,0.34914503
2023-09-11 01:15:00,0.08792154,0.19904016,0.30068395,0.3725552
2023-09-11 01:30:00,0.08584843,0.20433605,0.31177026,0.38788545
2023-09-11 01:45:00,0.081324294,0.20496653,0.3174967,0.3978568
2023-09-11 02:00:00,0.07506476,0.2021924,0.31969208,0.4048912
2023-09-11 02:15:00,0.06760714,0.19666606,0.31900218,0.4096178
2023-09-11 02:30:00,0.05940737,0.18903024,0.31606194,0.41260338
2023-09-11 02:45:00,0.050918303,0.18031311,0.31233677,0.41571304
2023-09-11 03:00:00,0.04246524,0.17115392,0.30863371,0.41986564
2023-09-11 03:15:00,0.034294523,0.16177449,0.30492043,0.424695
2023-09-11 03:30:00,0.026726516,0.15260048,0.30152023,0.43032
2023-09-11 03:45:00,0.02008998,0.14405714,0.29875997,0.4368809
2023-09-11 04:00:00,0.01494614,0.13758874,0.29897928,0.4476638
2023-09-11 04:15:00,0.012036408,0.13539538,0.30608073,0.46852884
2023-09-11 04:30:00,0.012000772,0.13936451,0.32351336,0.5048937
2023-09-11 04:45:00,0.015329,0.15091518,0.35396156,0.5612276
2023-09-11 05:00:00,0.02226963,0.17066249,0.39868978,0.640013
2023-09-11 05:15:00,0.032668423,0.19785686,0.45636377,0.73973334
2023-09-11 05:30:00,0.046168286,0.23121881,0.52459425,0.8570802
2023-09-11 05:45:00,0.06245873,0.27004898,0.60216177,0.99045897
2023-09-11 06:00:00,0.7619832,1.2009662,1.8270713,2.5732124
2023-09-11 06:15:00,0.937325,1.4397286,2.173554,3.0769846
2023-09-11 06:30:00,0.99169034,1.5266134,2.32327,3.3306434
2023-09-11 06:45:00,1.2929115,1.9495476,2.9210773,4.175083
2023-09-11 07:00:00,6.526677,9.172183,12.896819,17.68323
2023-09-11 07:15:00,15.508886,21.187893,28.275103,34.529655
2023-09-11 07:30:00,22.938316,30.10446,36.412548,38.484524
2023-09-11 07:45:00,25.23884,32.345543,36.6089,37.078087
2023-09-11 08:00:00,25.724716,31.846775,34.55694,34.634132
2023-09-11 08:15:00,36.190018,37.76677,37.12233,36.392372
2023-09-11 08:30:00,39.03448,38.652496,37.894592,37.235508
2023-09-11 08:45:00,38.399586,38.516888,38.27307,37.684914
2023-09-11 09:00:00,37.98298,38.592133,38.67537,38.167828
2023-09-11 09:15:00,38.322784,38.995205,39.14043,38.690063
2023-09-11 09:30:00,38.457005,39.046883,39.170216,38.787533
2023-09-11 09:45:00,38.83306,39.14969,39.157433,38.8073
2023-09-11 10:00:00,39.010513,39.06973,38.969074,38.64905
2023-09-11 10:15:00,38.93215,38.811317,38.634243,38.34674
2023-09-11 10:30:00,38.672195,38.462593,38.245026,37.988754
2023-09-11 10:45:00,38.340485,38.113754,37.88951,37.66163
2023-09-11 11:00:00,38.027626,37.817837,37.609467,37.40243
2023-09-11 11:15:00,37.79723,37.6163,37.444344,37.256466
2023-09-11 11:30:00,37.67127,37.519386,37.402477,37.237324
2023-09-11 11:45:00,37.638973,37.512936,37.468483,37.333588
2023-09-11 12:00:00,37.675285,37.582443,37.635204,37.549473
2023-09-11 12:15:00,37.738846,37.68221,37.848007,37.825592
2023-09-11 12:30:00,37.28048,37.2518,37.549652,37.60436
2023-09-11 12:45:00,37.99432,38.02549,38.412178,38.520702
2023-09-11 13:00:00,38.21974,38.222168,38.672256,38.81805
2023-09-11 13:15:00,38.272896,38.25064,38.73932,38.90012
2023-09-11 13:30:00,38.553593,38.51497,39.006905,39.15468
2023-09-11 13:45:00,37.645798,37.600807,38.12037,38.266594
2023-09-11 14:00:00,38.66344,38.703213,39.188995,39.28727
2023-09-11 14:15:00,39.15894,39.22695,39.660385,39.6998
2023-09-11 14:30:00,39.40056,39.56036,39.943867,39.916058
2023-09-11 14:45:00,39.60811,39.904804,40.219265,40.09673
2023-09-11 15:00:00,39.811466,40.249268,40.45491,40.195335
2023-09-11 15:15:00,38.623764,39.194645,39.331253,38.952187
2023-09-11 15:30:00,38.598034,39.205406,39.13178,38.506542
2023-09-11 15:45:00,40.69054,41.036133,40.439373,39.35927
2023-09-11 16:00:00,40.59546,40.57829,39.495865,37.98849
2023-09-11 16:15:00,43.171375,42.30846,40.40108,38.30542
2023-09-11 16:30:00,43.123714,41.615498,39.088104,36.49657
2023-09-11 16:45:00,39.399956,37.507793,34.602806,31.532473
2023-09-11 17:00:00,36.97187,34.34151,30.988258,27.494469
2023-09-11 17:15:00,34.216408,30.898573,27.208403,23.451551
2023-09-11 17:30:00,32.606762,28.688726,24.843626,21.031023
2023-09-11 17:45:00,31.908813,27.549393,23.697403,19.955551
2023-09-11 18:00:00,29.958044,25.4521,21.717659,18.125824
2023-09-11 18:15:00,26.091436,21.789572,18.343727,15.039833
2023-09-11 18:30:00,20.7636,17.007013,14.055369,11.240667
2023-09-11 18:45:00,17.323679,14.090889,11.633105,9.268361
2023-09-11 19:00:00,13.300433,10.785912,8.855164,6.974003
2023-09-11 19:15:00,9.664724,7.8464766,6.411128,4.9846473
2023-09-11 19:30:00,8.6190195,7.0131345,5.782616,4.55308
2023-09-11 19:45:00,5.8623576,4.787626,3.9153492,3.0274918
2023-09-11 20:00:00,5.3953147,4.3770924,3.6055696,2.8346481
2023-09-11 20:15:00,5.1839557,4.180395,3.4686313,2.7761016
2023-09-11 20:30:00,5.049991,4.0536375,3.3876226,2.7576182
