times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-12 23:00:00,1.390282,1.390282,1.390282,1.390282
2023-09-12 23:15:00,1.390282,1.390282,1.390282,1.390282
2023-09-12 23:30:00,1.390282,1.390282,1.390282,1.390282
2023-09-12 23:45:00,1.390282,1.390282,1.390282,1.390282
2023-09-13 00:00:00,1.390282,1.390282,1.390282,1.390282
2023-09-13 00:15:00,1.390282,1.390282,1.390282,1.390282
2023-09-13 00:30:00,1.390282,1.390282,1.390282,0.977630333
2023-09-13 00:45:00,1.390282,1.390282,0.977630333,0.977630333
2023-09-13 01:00:00,1.390282,0.977630333,0.977630333,0.977630333
2023-09-13 01:15:00,0.977630333,0.977630333,0.977630333,0.0
2023-09-13 01:30:00,0.977630333,0.977630333,0.0,0.0
2023-09-13 01:45:00,0.977630333,0.0,0.0,0.0
2023-09-13 02:00:00,0.0,0.0,0.0,0.0
2023-09-13 02:15:00,0.0,0.0,0.0,0.0
2023-09-13 02:30:00,0.0,0.0,0.0,0.0
2023-09-13 02:45:00,0.0,0.0,0.0,0.0
2023-09-13 03:00:00,0.0,0.0,0.0,0.0
2023-09-13 03:15:00,0.0,0.0,0.0,0.0
2023-09-13 03:30:00,0.0,0.0,0.0,0.0
2023-09-13 03:45:00,0.0,0.0,0.0,0.0
2023-09-13 04:00:00,0.0,0.0,0.0,0.0
2023-09-13 04:15:00,0.0,0.0,0.0,0.0
2023-09-13 04:30:00,0.0,0.0,0.0,0.335315333
2023-09-13 04:45:00,0.0,0.0,0.335315333,0.335315333
2023-09-13 05:00:00,0.0,0.335315333,0.335315333,1.317092333
2023-09-13 05:15:00,0.335315333,0.335315333,1.317092333,1.317092333
2023-09-13 05:30:00,0.335315333,1.317092333,1.317092333,1.317092333
2023-09-13 05:45:00,1.317092333,1.317092333,1.317092333,1.608303
2023-09-13 06:00:00,1.317092333,1.317092333,1.608303,2.794362
2023-09-13 06:15:00,1.317092333,1.608303,2.794362,4.004978333
2023-09-13 06:30:00,1.608303,2.794362,4.004978333,7.824297333
2023-09-13 06:45:00,2.794362,4.004978333,7.824297333,10.12857633
2023-09-13 07:00:00,4.004978333,7.824297333,10.12857633,14.19094233
2023-09-13 07:15:00,7.824297333,10.12857633,14.19094233,15.93531167
2023-09-13 07:30:00,10.12857633,14.19094233,15.93531167,19.42317067
2023-09-13 07:45:00,14.19094233,15.93531167,19.42317067,26.77038733
2023-09-13 08:00:00,15.93531167,19.42317067,26.77038733,27.931955
2023-09-13 08:15:00,19.42317067,26.77038733,27.931955,27.931955
2023-09-13 08:30:00,26.77038733,27.931955,27.931955,27.931955
2023-09-13 08:45:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 09:00:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 09:15:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 09:30:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 09:45:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 10:00:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 10:15:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 10:30:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 10:45:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 11:00:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 11:15:00,27.931955,27.931955,27.931955,27.931955
2023-09-13 11:30:00,27.931955,27.931955,27.931955,25.47189333
2023-09-13 11:45:00,27.931955,27.931955,25.47189333,25.47189333
2023-09-13 12:00:00,27.931955,25.47189333,25.47189333,26.88481133
2023-09-13 12:15:00,25.47189333,25.47189333,26.88481133,26.88481133
2023-09-13 12:30:00,25.47189333,26.88481133,26.88481133,29.578428999999996
2023-09-13 12:45:00,26.88481133,26.88481133,29.578428999999996,29.578428999999996
2023-09-13 13:00:00,26.88481133,29.578428999999996,29.578428999999996,31.06558967
2023-09-13 13:15:00,29.578428999999996,29.578428999999996,31.06558967,30.30018433
2023-09-13 13:30:00,29.578428999999996,31.06558967,30.30018433,30.30018433
2023-09-13 13:45:00,31.06558967,30.30018433,30.30018433,30.820667999999998
2023-09-13 14:00:00,30.30018433,30.30018433,30.820667999999998,30.68345067
2023-09-13 14:15:00,30.30018433,30.820667999999998,30.68345067,30.01135667
2023-09-13 14:30:00,30.820667999999998,30.68345067,30.01135667,32.065613
2023-09-13 14:45:00,30.68345067,30.01135667,32.065613,33.981427000000004
2023-09-13 15:00:00,30.01135667,32.065613,33.981427000000004,34.233662
2023-09-13 15:15:00,32.065613,33.981427000000004,34.233662,36.23432333
2023-09-13 15:30:00,33.981427000000004,34.233662,36.23432333,37.12085933
2023-09-13 15:45:00,34.233662,36.23432333,37.12085933,35.15816733
