times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-10-02 13:15:00,32.05621,32.99599,32.977688,32.88322
2023-10-02 13:30:00,32.23631,32.94011,32.916695,32.830555
2023-10-02 13:45:00,35.74815,35.77022,35.66532,35.57684
2023-10-02 14:00:00,37.783733,37.179516,37.009857,36.911808
2023-10-02 14:15:00,38.05127,37.23813,37.08555,37.00754
2023-10-02 14:30:00,39.418106,38.386776,38.261658,38.223957
2023-10-02 14:45:00,41.543667,40.272137,40.152287,40.139294
2023-10-02 15:00:00,43.593147,42.219154,42.07891,42.05738
2023-10-02 15:15:00,44.682175,43.56244,43.393456,43.332935
2023-10-02 15:30:00,43.873608,43.459576,43.30107,43.19499
2023-10-02 15:45:00,44.17455,44.251953,43.970356,43.767822
2023-10-02 16:00:00,44.347214,44.767056,44.263004,43.90954
2023-10-02 16:15:00,42.550175,43.16049,42.357193,41.77128
2023-10-02 16:30:00,41.912823,42.150146,40.796303,39.842323
2023-10-02 16:45:00,39.645084,38.931473,36.755836,35.0862
2023-10-02 17:00:00,38.312645,36.36384,33.364838,30.88338
2023-10-02 17:15:00,37.490715,34.33383,30.788351,27.690939
2023-10-02 17:30:00,32.53432,28.62649,24.657932,20.998857
2023-10-02 17:45:00,27.111938,22.913492,18.978745,15.441496
2023-10-02 18:00:00,21.593737,17.552898,14.093995,11.2173195
2023-10-02 18:15:00,17.478098,13.82934,10.957771,8.725863
2023-10-02 18:30:00,10.871537,8.43176,6.6772995,5.5175285
2023-10-02 18:45:00,6.2545376,5.033597,4.2102065,3.7713025
2023-10-02 19:00:00,5.793386,4.7141314,3.9417863,3.5094168
2023-10-02 19:15:00,4.542622,3.662703,3.0559282,2.7416499
2023-10-02 19:30:00,4.6040173,3.58836,2.8841298,2.466911
2023-10-02 19:45:00,4.699752,3.6069682,2.8239858,2.295031
2023-10-02 20:00:00,3.180679,2.3953266,1.84284,1.4906455
2023-10-02 20:15:00,2.2325828,1.6712737,1.2899424,1.0622306
2023-10-02 20:30:00,0.7119083,0.46287188,0.3738392,0.38857412
2023-10-02 20:45:00,0.5705653,0.42055342,0.37042773,0.39645916
2023-10-02 21:00:00,0.5638455,0.4508661,0.40008482,0.41340908
2023-10-02 21:15:00,0.5637022,0.46591756,0.40882668,0.40801
2023-10-02 21:30:00,1.5742617,1.3516833,1.1437825,0.98316556
2023-10-02 21:45:00,1.7517232,1.4997327,1.2670113,1.0703053
2023-10-02 22:00:00,1.8541298,1.5903647,1.3474867,1.1296912
2023-10-02 22:15:00,1.9495711,1.6713456,1.4211383,1.188669
2023-10-02 22:30:00,2.020918,1.7233278,1.4685866,1.2292799
2023-10-02 22:45:00,2.0544524,1.7378935,1.4826099,1.2449697
2023-10-02 23:00:00,2.0473716,1.718897,1.4675004,1.2392683
2023-10-02 23:15:00,2.0063903,1.6768081,1.4325258,1.2192633
2023-10-02 23:30:00,1.9439297,1.6242553,1.3881289,1.1925117
2023-10-02 23:45:00,1.8737594,1.5732515,1.3442453,1.1661512
2023-10-03 00:00:00,0.59623927,0.3896109,0.28524485,0.28220546
2023-10-03 00:15:00,0.24936205,0.14665169,0.10273428,0.15703158
2023-10-03 00:30:00,0.13918553,0.12121869,0.10383753,0.1784336
2023-10-03 00:45:00,0.10088203,0.14834546,0.1409328,0.22238119
2023-10-03 01:00:00,0.09386212,0.19316953,0.1866447,0.2678262
2023-10-03 01:15:00,0.10592769,0.24740441,0.23656145,0.3126693
2023-10-03 01:30:00,0.1318284,0.3074439,0.28929347,0.35682705
2023-10-03 01:45:00,0.16752659,0.3695075,0.3424464,0.3989814
2023-10-03 02:00:00,0.20927683,0.4298163,0.3933369,0.43754146
2023-10-03 02:15:00,0.25330812,0.48447776,0.43877682,0.4702677
2023-10-03 02:30:00,0.295872,0.52958375,0.4751709,0.49426147
2023-10-03 02:45:00,0.33346763,0.5615689,0.49894783,0.5063925
2023-10-03 03:00:00,0.36318672,0.57766163,0.5071561,0.50393105
2023-10-03 03:15:00,0.38284573,0.5763028,0.4980908,0.4853062
2023-10-03 03:30:00,0.39073014,0.55664665,0.47065336,0.44937012
2023-10-03 03:45:00,0.38601723,0.5193165,0.42539603,0.39658135
2023-10-03 04:00:00,0.3695618,0.46759352,0.36602023,0.3307091
2023-10-03 04:15:00,0.34442043,0.40785962,0.30000207,0.25957537
2023-10-03 04:30:00,0.31608686,0.34991133,0.23940468,0.19633943
2023-10-03 04:45:00,0.29203597,0.30630824,0.20074369,0.16011414
2023-10-03 05:00:00,0.28062883,0.2908693,0.20386821,0.17591381
2023-10-03 05:15:00,0.28943673,0.31656656,0.269949,0.27369788
2023-10-03 05:30:00,0.32340387,0.39324063,0.41863877,0.48581043
2023-10-03 05:45:00,0.38375157,0.5264114,0.66584617,0.8438508
2023-10-03 06:00:00,0.46727514,0.71501654,1.018271,1.3691127
2023-10-03 06:15:00,0.56648403,0.94883776,1.465724,2.057485
2023-10-03 06:30:00,0.67084867,1.2075846,1.9756861,2.8666189
2023-10-03 06:45:00,0.76862913,1.4620479,2.4920523,3.7103088
2023-10-03 07:00:00,2.7395275,4.123287,5.987478,8.0849085
2023-10-03 07:15:00,3.7452397,5.5392613,8.01761,10.759251
2023-10-03 07:30:00,4.7284665,6.9229174,9.946951,13.197343
2023-10-03 07:45:00,8.404281,11.717919,15.619839,19.0751
2023-10-03 08:00:00,10.376001,14.129178,18.26436,21.594057
2023-10-03 08:15:00,11.986078,15.816957,19.77771,22.788305
2023-10-03 08:30:00,17.657722,21.362288,24.248272,26.123346
2023-10-03 08:45:00,18.58001,21.495306,23.744303,25.267076
2023-10-03 09:00:00,22.514927,24.135098,25.308855,26.214907
2023-10-03 09:15:00,23.107431,23.775986,24.417667,25.01884
2023-10-03 09:30:00,22.521406,22.616997,22.905922,23.252157
2023-10-03 09:45:00,22.192245,22.003872,22.054447,22.173573
2023-10-03 10:00:00,24.373825,24.063747,24.047346,24.054104
2023-10-03 10:15:00,27.450735,26.952078,26.876596,26.783049
2023-10-03 10:30:00,28.902143,28.280949,28.098846,27.883453
2023-10-03 10:45:00,32.293213,31.243656,30.9443,30.603373
2023-10-03 11:00:00,33.651993,32.440308,32.01402,31.561306
2023-10-03 11:15:00,35.477787,34.084564,33.563667,33.03132
2023-10-03 11:30:00,35.918625,34.68026,34.111782,33.545437
2023-10-03 11:45:00,35.960903,35.017025,34.455395,33.898464
2023-10-03 12:00:00,38.041077,36.911385,36.34807,35.791332
2023-10-03 12:15:00,36.529205,36.029514,35.523834,35.022095
2023-10-03 12:30:00,35.0598,35.12489,34.722507,34.307858
2023-10-03 12:45:00,35.429817,35.59167,35.259033,34.901653
2023-10-03 13:00:00,34.98606,35.263607,34.984875,34.677574
2023-10-03 13:15:00,34.974964,35.238674,34.999794,34.732502
2023-10-03 13:30:00,33.961674,34.26459,34.078625,33.85425
2023-10-03 13:45:00,28.75281,29.084345,28.92501,28.68888
2023-10-03 14:00:00,25.0065,24.969322,24.69593,24.308384
2023-10-03 14:15:00,23.47385,23.267351,22.946884,22.474417
2023-10-03 14:30:00,22.372334,22.067575,21.700079,21.155296
2023-10-03 14:45:00,23.974566,23.948212,23.718655,23.30728
2023-10-03 15:00:00,23.033312,22.844454,22.497389,21.982443
2023-10-03 15:15:00,21.887535,21.577835,21.114197,20.488268
